,S_0-19,I_0-19,R_0-19,V_0-19,S_20-49,I_20-49,R_20-49,V_20-49,S_50-80+,I_50-80+,R_50-80+,V_50-80+,S_total,I_total,R_total,V_total
2020-02-24,6246053.01624903,16.908023834228516,3.0757271362007814,0.0,31530133.02050174,323.4233759904122,50.556122268003776,0.0,13971793.549550368,334.5366176073352,31.913832026219914,0.0,51747979.58630114,674.8680174319759,85.54568143042448,0.0
2020-02-25,6246047.031627665,20.79452085494995,5.1738514797983415,0.0,31530056.273282353,373.579235783208,77.14748186386798,0.0,13971746.709119529,365.4788599621831,47.8120205112409,0.0,51747850.01402955,759.852616600341,130.13335385490723,0.0
2020-02-26,6246039.057496923,26.195205748081207,7.747297329268093,0.0,31529914.65901976,484.5721592132017,107.76882102455491,0.0,13971643.94817963,450.9358746839983,65.11594568686948,0.0,51747597.66469631,961.7032396452812,180.63206404069248,0.0
2020-02-27,6246013.09623341,48.920805029571056,10.982961561131903,0.0,31529640.197863866,719.352669998506,147.4494661341279,0.0,13971496.27375936,577.2909526991663,86.43528794326704,0.0,51747149.56785663,1345.5644277272434,244.86771563852685,0.0
2020-02-28,6245985.151148218,70.80570440087467,17.043147382022624,0.0,31529401.935111195,898.64639838863,206.41849041333327,0.0,13971336.705935799,709.5809869696063,113.7130772331107,0.0,51746723.79219521,1679.0330897591111,337.1747150284666,0.0
2020-02-29,6245955.236363955,91.95499135076534,25.808644695221847,0.0,31528858.967203647,1368.0587473223738,279.97404902752294,0.0,13971002.274501184,1010.5210995950653,147.20439922148626,0.0,51745816.478068784,2470.5348382682046,452.98709294423105,0.0
2020-03-01,6245906.365407178,129.46061743191967,37.1739753905914,0.0,31528513.367073894,1601.509871294617,392.1230548101424,0.0,13970804.01052318,1161.016086814502,194.97339000594195,0.0,51745223.74300425,2891.9865755410383,624.2704202066757,0.0
2020-03-02,6245872.551277055,147.2780402529297,53.170682692628404,0.0,31528139.327689167,1844.5845519771638,523.0877588535449,0.0,13970528.98539013,1381.2873146474058,249.72729522300835,0.0,51744540.864356354,3373.1499068774992,825.9857367691816,0.0
2020-03-03,6245832.817130469,168.8682852213135,71.31458431078147,0.0,31527808.94312796,2024.4840341630593,673.5728378733818,0.0,13970303.234026607,1541.9855235443304,314.78044984996876,0.0,51743944.99428503,3735.337842928703,1059.667872034132,0.0
2020-03-04,6245804.17370339,176.7597495686493,92.06654704189175,0.0,31527522.310992148,2146.451859327525,838.2371485195489,0.0,13970107.807928856,1664.9702184142025,387.22185273084676,0.0,51743434.2926244,3988.181827310377,1317.5255482922876,0.0
2020-03-05,6245775.634036126,183.66478087256814,113.70118300276346,0.0,31527291.50217789,2203.2963550033405,1012.2014671011357,0.0,13969935.74403812,1759.0516479303208,465.2043139510742,0.0,51743002.88025214,4146.012783806229,1591.1069640549733,0.0
2020-03-06,6245734.2025420405,202.70668326349713,136.09077469682066,0.0,31527072.563185226,2244.4227575380633,1190.0140572309074,0.0,13969686.070059689,1926.6171688296654,547.3127714819742,0.0,51742492.83578695,4373.7466096312255,1873.4176034097022,0.0
2020-03-07,6245693.882995914,218.36834785556,160.74865623127369,0.0,31526837.51325551,2299.135668662404,1370.351075820412,0.0,13969487.806623546,2035.1395447258415,637.0538317283882,0.0,51742019.20287497,4552.643561243805,2168.153563780074,0.0
2020-03-08,6245655.686739195,230.072304373615,187.24095643206232,0.0,31526675.36501089,2277.3074081634245,1554.3275809402894,0.0,13969331.991892705,2096.452846579001,731.5552607165866,0.0,51741663.04364279,4603.83255911604,2473.123798088938,0.0
2020-03-09,6245630.622943977,227.31326632691312,215.0637896966039,0.0,31526575.136648796,2196.2908932858604,1735.5724579131522,0.0,13969221.649669008,2109.8231099432087,828.5272210487957,0.0,51741427.40926178,4533.427269555982,2779.1634686585517,0.0
2020-03-10,6245618.698262925,211.89910803604897,242.40262903898503,0.0,31526526.814511087,2070.998749143134,1909.1867397663127,0.0,13969164.792305114,2069.5516006659345,925.6560942208258,0.0,51741310.305079125,4352.449457845118,3077.2454630261236,0.0
2020-03-11,6245599.91027607,205.41171953154284,267.6780043982962,0.0,31526444.360444784,1991.1058529642537,2071.5337022463614,0.0,13969039.420585586,2100.21312383397,1020.3662905816865,0.0,51741083.69130644,4296.730696329767,3359.577997226344,0.0
2020-03-12,6245593.248666092,187.7352545901,292.0160793177476,0.0,31526407.718113296,1872.8440671682206,2226.437819531163,0.0,13968985.522417039,2058.402893889939,1116.0746890728085,0.0,51740986.48919643,4118.98221564826,3634.528587921719,0.0
2020-03-13,6245584.708746488,174.2683477663375,314.02290574492133,0.0,31526377.850302394,1758.3980095932584,2370.751688008469,0.0,13968932.102790484,2018.599554983222,1209.2976545341614,0.0,51740894.661839366,3951.265912342818,3894.0722482875517,0.0
2020-03-14,6245579.278861017,159.48480429554533,334.2363346869889,0.0,31526348.704060834,1653.450974797018,2504.8449643646672,0.0,13968879.149278756,1980.7067763440277,1300.1439449006853,0.0,51740807.13220061,3793.642555436591,4139.225243952342,0.0
2020-03-15,6245575.95004269,144.54920375860218,352.50075355049717,0.0,31526331.228285655,1546.2145438888656,2629.5571704509966,0.0,13968844.64999848,1926.6328510795145,1388.7171504406951,0.0,51740751.82832682,3617.396598726982,4370.775074442189,0.0
2020-03-16,6245570.712546458,133.4805532887769,368.80690025256996,0.0,31526318.37607151,1443.8787367460898,2744.745191741518,0.0,13968810.593584232,1875.1544742276978,1474.2519415403083,0.0,51740699.6822022,3452.5137642625646,4587.804033534396,0.0
2020-03-17,6245567.556580959,121.79548412767977,383.6479349124042,0.0,31526291.09979747,1365.0368015961644,2850.8634009327357,0.0,13968779.96484394,1823.1470594647683,1556.8880965955364,0.0,51740638.62122236,3309.9793451886126,4791.399432440676,0.0
2020-03-18,6245566.474820633,109.5710486117198,396.95413075380213,0.0,31526269.354114473,1287.7387470636827,2949.9071384605536,0.0,13968733.749284424,1789.6360006104594,1636.6147149668675,0.0,51740569.57821953,3186.945796285862,4983.475984181223,0.0
2020-03-19,6245558.459591287,105.87466753525483,408.6657411764981,0.0,31526245.103650164,1219.856431057397,3042.0399187745365,0.0,13968638.932357999,1806.7334725811575,1714.3341694213352,0.0,51740442.49559945,3132.4645711738094,5165.03982937237,0.0
2020-03-20,6245546.502919993,106.64033409334797,419.85674591252246,0.0,31526234.31384976,1144.608347279633,3128.0778029584276,0.0,13968600.504028846,1767.010265897262,1792.4857052581242,0.0,51740381.32079859,3018.258947270243,5340.420254129074,0.0
2020-03-21,6245541.602203723,100.31029233167948,431.08750394462834,0.0,31526217.954238772,1081.6058544554235,3207.439906767845,0.0,13968501.466457373,1790.1937731341934,1868.3397694949022,0.0,51740261.02289987,2972.1099199212963,5506.867180207375,0.0
2020-03-22,6245538.757641243,92.77150579021955,441.47085296636516,0.0,31526189.991438307,1035.8325685356233,3281.175993153806,0.0,13968461.80815622,1753.2644720237522,1944.9273717578687,0.0,51740190.55723577,2881.868546349595,5667.57421787804,0.0
2020-03-23,6245538.964995508,83.17506756644211,450.85993692531076,0.0,31526170.397318274,985.8584653471665,3350.7442163764936,0.0,13968445.532793079,1695.107777366612,2019.3594295562195,0.0,51740154.89510687,2764.1413102802208,5820.963582858024,0.0
2020-03-24,6245531.2192951925,82.77818412063685,459.00252068648945,0.0,31526156.151039355,935.0322127233517,3415.8167479184262,0.0,13968420.629590226,1648.7426040530147,2090.6278057220356,0.0,51740107.99992478,2666.553000897003,5965.447074326951,0.0
2020-03-25,6245526.514307796,79.43091110555724,467.05478109813663,0.0,31526104.230123095,926.4245390673135,3476.345337834872,0.0,13968407.082729256,1593.6029590584699,2159.31431168797,0.0,51740037.82716015,2599.4584092313407,6102.714430620979,0.0
2020-03-26,6245514.849581702,83.50204721736259,474.6483710808406,0.0,31526068.611849785,902.5313023247265,3535.856847888285,0.0,13968380.879300814,1554.1100170236632,2225.0106821643367,0.0,51739964.340732306,2540.1433665657523,6235.515901133462,0.0
2020-03-27,6245507.222823557,83.06429131519226,482.7128851276067,0.0,31526053.291134026,860.6212042317742,3593.0876617417957,0.0,13968344.004354225,1527.5127362065273,2288.482909570651,0.0,51739904.518311806,2471.198231753494,6364.283456440053,0.0
2020-03-28,6245503.636387983,78.68125490079323,490.6823571163677,0.0,31525996.256572336,864.1896442805369,3646.553783384324,0.0,13968290.446768774,1519.192124868614,2350.361106360711,0.0,51739790.33972909,2462.063024049944,6487.597246861404,0.0
2020-03-29,6245497.089799769,77.84609803819409,498.064102193385,0.0,31525950.48934125,856.4619038052523,3700.048754942687,0.0,13968270.198574306,1478.2709028749205,2411.5305228226007,0.0,51739717.777715325,2412.578904718367,6609.643379958673,0.0
2020-03-30,6245493.58012028,74.11533578341982,505.30454393719236,0.0,31525926.989585027,827.3755657894163,3752.6348491838094,0.0,13968252.256226921,1437.3138995369243,2470.4298735464836,0.0,51739672.82593223,2338.8048011097603,6728.369266667485,0.0
2020-03-31,6245493.106643,67.85091881049235,512.0424381904338,0.0,31525894.752759274,809.7033938288948,3802.543846898412,0.0,13968193.608376289,1439.322832359152,2527.0687913565234,0.0,51739581.46777856,2316.8771449985393,6841.65507644537,0.0
2020-04-01,6245488.666855191,66.3695539591808,517.9635908507933,0.0,31525860.76547851,795.4980121410965,3850.7365093517183,0.0,13968165.243720246,1411.2353364059127,2583.5209433529803,0.0,51739514.67605395,2273.10290250619,6952.221043555492,0.0
2020-04-02,6245485.256673145,64.0733597142832,523.6699671414369,0.0,31525831.019161057,778.4716771333855,3897.5091618126708,0.0,13968144.161324963,1377.4960402584288,2638.3426347836994,0.0,51739460.437159166,2220.0410771060974,7059.521763737807,0.0
2020-04-03,6245479.87502298,64.0641897499978,529.0607872700152,0.0,31525798.506706867,765.8585279313145,3942.6347652056784,0.0,13968131.353038138,1337.3762303260241,2691.270731542186,0.0,51739409.73476799,2167.2989480073365,7162.96628401788,0.0
2020-04-04,6245479.520326917,59.05616603124807,534.423507052415,0.0,31525769.219880693,751.2922701130153,3986.4878491979493,0.0,13968102.809391795,1315.182171270375,2742.008436940124,0.0,51739351.54959941,2125.5306074146383,7262.919793190488,0.0
2020-04-05,6245475.192444452,58.67414527734206,539.1334102710589,0.0,31525732.152319938,745.935011693635,4028.91266837134,0.0,13968099.519433979,1269.053427049397,2791.4271389764012,0.0,51739306.86419837,2073.662584020374,7359.473217618801,0.0
2020-04-06,6245468.888111504,60.339877117674305,543.7720113793714,0.0,31525729.29688328,707.0224057230633,4070.680711000055,0.0,13968098.476569673,1223.138862551026,2838.3845677798904,0.0,51739296.66156446,1990.5011453917637,7452.8372901593175,0.0
2020-04-07,6245469.606971561,54.79739247796502,548.5956359621839,0.0,31525721.650286835,676.3395460480491,4109.010167120069,0.0,13968095.668492513,1181.4281971485768,2882.9033103434404,0.0,51739286.925750904,1912.565135674591,7540.509113425694,0.0
2020-04-08,6245468.349949741,51.947718418219395,552.7023318421186,0.0,31525715.19533767,647.2033637260611,4144.601298606456,0.0,13968088.083009064,1146.7196436854451,2925.197347254855,0.0,51739271.62829648,1845.8707258297256,7622.50097770343,0.0
2020-04-09,6245465.1134614,51.45425361594197,556.4322849851854,0.0,31525709.918344166,619.485484536798,4177.596171302686,0.0,13968095.7089958,1098.6771007885438,2965.613903415482,0.0,51739270.740801364,1769.6168389412837,7699.642359703354,0.0
2020-04-10,6245465.895622825,47.022471913949225,560.0819052622522,0.0,31525716.806325022,582.0681893202438,4208.125485662727,0.0,13968099.537065318,1056.9405999506937,3003.522334736255,0.0,51739282.239013165,1686.0312611848867,7771.729725661235,0.0
2020-04-11,6245462.696032352,47.14466292470557,563.1593047251847,0.0,31525727.84695245,543.7565296066637,4235.396517947995,0.0,13968100.554676991,1020.2074511530604,3039.237871860207,0.0,51739291.09766179,1611.1086436844298,7837.793694533386,0.0
2020-04-12,6245462.511828875,44.25158005911737,566.236591067147,0.0,31525730.02393504,517.6247376493105,4259.351327315608,0.0,13968105.75086635,981.2374934977136,3073.011640156253,0.0,51739298.28663026,1543.1138112061415,7898.599558539008,0.0
2020-04-13,6245462.343011831,41.7201325517277,568.9368556192009,0.0,31525738.320691675,487.66188442441774,4281.0174239039225,0.0,13968112.11592455,943.1380938098233,3104.745981643362,0.0,51739312.77962806,1472.5201107859689,7954.700261166486,0.0
2020-04-14,6245462.187696109,39.50511598276174,571.3071879100709,0.0,31525744.725778796,462.18594801719104,4300.08827319163,0.0,13968118.639654458,906.8674653069518,3134.492880238017,0.0,51739325.55312936,1408.5585293069046,8005.888341339718,0.0
2020-04-15,6245461.044232048,38.56697648491652,573.3887914683658,0.0,31525749.22622016,440.8245143317642,4316.949265511099,0.0,13968128.312118858,869.3378269722181,3162.3500541715603,0.0,51739338.58257107,1348.7293177888987,8052.688111151025,0.0
2020-04-16,6245457.911176005,39.74610442430196,575.3427195716384,0.0,31525762.810966488,412.23607964222776,4331.952953873079,0.0,13968136.123869129,835.6096112775516,3188.266519595369,0.0,51739356.846011624,1287.5917953440812,8095.562193040087,0.0
2020-04-17,6245455.7878896035,39.777841371264216,577.434269026818,0.0,31525771.47073126,391.0204850319229,4344.508783714019,0.0,13968148.065201726,799.5003499362291,3212.434448338715,0.0,51739375.32382259,1230.2986763394163,8134.377501079552,0.0
2020-04-18,6245456.675060948,36.80561119985619,579.5193278530919,0.0,31525782.193275176,369.56578477427325,4355.240940053098,0.0,13968159.127373967,766.1243331392901,3234.7482928939603,0.0,51739397.99571009,1172.4957291134197,8169.50856080015,0.0
2020-04-19,6245457.572657588,34.204909799874166,581.2224326138085,0.0,31525799.969479878,342.8918246380086,4364.138695489098,0.0,13968173.30111543,731.3503651486042,3255.348519420176,0.0,51739430.8432529,1108.447099586487,8200.709647523083,0.0
2020-04-20,6245457.478769751,32.9292960748899,582.5919341757237,0.0,31525814.790173355,321.4318031930539,4370.778023456607,0.0,13968186.577858027,699.2455476214711,3274.1765943502082,0.0,51739458.84680113,1053.606646889415,8227.54655198254,0.0
2020-04-21,6245458.391729422,30.81313406552866,583.7951365142063,0.0,31525834.644063473,296.7529635280304,4375.602973004347,0.0,13968197.948740998,670.6817613356405,3291.369497664288,0.0,51739490.98453389,998.2478589291997,8250.767607182841,0.0
2020-04-22,6245460.310705105,27.96149230733758,584.7278025898264,0.0,31525848.52207834,280.1224675552039,4378.355454112152,0.0,13968212.405588487,640.4890367915298,3307.105374720077,0.0,51739521.23837193,948.5729966540713,8270.188631422056,0.0
2020-04-23,6245462.234344117,25.466305768920382,585.2993501152945,0.0,31525866.41385561,260.87230274812197,4379.713841648673,0.0,13968225.94111536,612.7455630255363,3321.31332161247,0.0,51739554.58931509,899.0841715425786,8286.326513376438,0.0
2020-04-24,6245464.160840868,23.283017547805333,585.5561415858331,0.0,31525886.312424816,241.21990162002785,4379.467673568524,0.0,13968239.547681969,586.3337760003105,3334.1185420296338,0.0,51739590.02094765,850.8366951681437,8299.142357183991,0.0
2020-04-25,6245465.088621576,22.372640354329665,585.5387380713796,0.0,31525902.209763184,227.19864978556555,4377.591587035144,0.0,13968254.218274679,560.1897547522956,3345.5919705675005,0.0,51739621.51665944,809.7610448921907,8308.722295674024,0.0
2020-04-26,6245467.0163152665,20.576060310038457,585.4076244253139,0.0,31525915.09772112,217.34116185336362,4374.56111703217,0.0,13968270.946234532,533.3006465241854,3355.753118942773,0.0,51739653.06027091,771.2178686875875,8315.721860400257,0.0
2020-04-27,6245467.943353388,20.00405277128365,585.0525938419422,0.0,31525928.970526703,207.30184541953443,4370.727627880839,0.0,13968287.725000126,507.70221549102445,3364.57278438122,0.0,51739684.63888022,735.0081136818426,8320.353006104,0.0
2020-04-28,6245468.868616357,19.503546174873193,584.627837469143,0.0,31525942.82416484,198.09579224971307,4366.080042911256,0.0,13968300.547864048,487.33250914745526,3372.1196268028834,0.0,51739712.240645245,704.9318475720415,8322.827507183283,0.0
2020-04-29,6245471.791755545,17.065602903014046,584.1426415536564,0.0,31525956.654565055,189.65384149298688,4360.691593453426,0.0,13968316.408462182,464.9405487083774,3378.650989107947,0.0,51739744.85478278,671.6599931043784,8323.48522411503,0.0
2020-04-30,6245474.712468753,14.93240254013729,583.3551287087649,0.0,31525974.458023023,177.91257264906898,4354.629404330078,0.0,13968333.301717127,442.6234023703753,3384.0748805004096,0.0,51739782.4722089,635.4683775595815,8322.059413539253,0.0
2020-05-01,6245477.629244396,13.065852222620128,582.3049033827383,0.0,31525988.231170043,171.14582911919626,4347.6230008383,0.0,13968349.22209153,422.3774790565973,3388.4004294116853,0.0,51739815.08250597,606.5891603984137,8318.328333632724,0.0
2020-05-02,6245480.540768913,11.432620694792613,581.0266103936522,0.0,31526004.96928505,161.94072530230298,4340.089989651002,0.0,13968365.164093677,403.1033600618806,3391.7325462593435,0.0,51739850.674147636,576.4767060589762,8312.849146303997,0.0
2020-05-03,6245482.445901965,11.003543107943536,579.550554928533,0.0,31526019.669734996,155.49964510221184,4331.830619902838,0.0,13968377.122756409,388.75439877891034,3394.1228448110173,0.0,51739879.23839337,555.2575869890657,8305.504019642389,0.0
2020-05-04,6245485.34365474,9.628100219450594,578.0282450423832,0.0,31526035.328888096,148.59317455872826,4323.0779373468085,0.0,13968392.093370633,372.0941876375226,3395.8124417283498,0.0,51739912.765913464,530.3154624157015,8296.918624117541,0.0
2020-05-05,6245488.233795965,8.42458769201927,576.3416163446027,0.0,31526054.944277782,138.25994107035382,4313.795781148448,0.0,13968408.072432842,355.23366663092156,3396.6939005263093,0.0,51739951.250506595,501.91819539329464,8286.83129801936,0.0
2020-05-06,6245491.115504047,7.37151423051686,574.5129817243821,0.0,31526075.513256688,127.78436596151445,4303.702377351546,0.0,13968424.055902345,339.1824506326373,3396.761647021962,0.0,51739990.68466308,474.3383308246686,8274.97700609789,0.0
2020-05-07,6245492.988068956,7.450074951702253,572.5618560945749,0.0,31526094.031768575,120.17826358670875,4292.789967839594,0.0,13968441.03971058,322.90169300227075,3396.0585964172187,0.0,51740028.05954811,450.53003154068176,8261.410420351389,0.0
2020-05-08,6245494.850878237,7.51881558273947,570.6303061830647,0.0,31526105.495718416,120.2034677090119,4281.300813878093,0.0,13968457.02000356,308.40241173816173,3394.5775846992415,0.0,51740057.366600215,436.1246950299131,8246.5087047604,0.0
2020-05-09,6245495.704029768,8.578963634897038,568.7170065999918,0.0,31526111.902222484,125.22657988916392,4269.871197628551,0.0,13968472.992891485,294.59909597472995,3392.408012539177,0.0,51740080.599143736,428.4046394987909,8230.99621676772,0.0
2020-05-10,6245495.547614801,10.506593180534908,566.945792021354,0.0,31526107.251578473,140.83277375836332,4258.9156477712095,0.0,13968484.954931548,285.4583393679429,3389.586729083268,0.0,51740087.75412482,436.7977063068412,8215.448168875831,0.0
2020-05-11,6245497.382343761,10.193269032968045,565.4243872088141,0.0,31526095.546156712,162.14365353641915,4249.310189754297,0.0,13968500.902865194,272.75633907828166,3386.3407957275126,0.0,51740093.83136567,445.09326164766884,8201.075372690624,0.0
2020-05-12,6245495.2094656965,13.91911040384704,563.871423901891,0.0,31526098.79270766,166.68573029289635,4241.521562049049,0.0,13968513.834569173,263.66403480252416,3382.501396024633,0.0,51740107.83674253,444.26887549926755,8187.894381975573,0.0
2020-05-13,6245496.028822816,14.179221603366159,562.7919555828624,0.0,31526100.00031547,172.85081467858595,4234.148869853114,0.0,13968526.747076154,255.008161132003,3378.244762715031,0.0,51740122.776214436,442.0381974139551,8175.185588151007,0.0
2020-05-14,6245487.842782594,23.40681890294539,561.7503985053689,0.0,31526103.171059817,176.50419706026332,4227.324743122171,0.0,13968543.638299968,242.76776939766685,3373.593930635792,0.0,51740134.652142376,442.67878536087557,8162.669072263332,0.0
2020-05-15,6245485.651534587,25.480966540077215,561.8674988757103,0.0,31526107.30768353,178.85434870426147,4220.837967762562,0.0,13968555.50626962,236.11491646657885,3368.378813913701,0.0,51740148.46548773,440.45023171091754,8151.084280551973,0.0
2020-05-16,6245484.460872081,26.295845722567563,562.2432821988415,0.0,31526117.41187337,175.00943776180776,4214.578688866202,0.0,13968568.34816369,228.78140047618305,3362.8704358345285,0.0,51740170.22090915,430.0866839605584,8139.692406899572,0.0
2020-05-17,6245486.272088492,24.00886500724662,562.7190465031682,0.0,31526128.484766815,170.4836544275777,4208.031578756101,0.0,13968583.16251587,219.79989325332627,3357.0375908782125,0.0,51740197.91937118,414.2924126881506,8127.788216137482,0.0
2020-05-18,6245488.085683725,22.007756881340793,562.9065593965582,0.0,31526137.52492471,168.33351111008875,4201.141564179809,0.0,13968597.947703823,211.24949837716662,3350.8027977999814,0.0,51740223.55831226,401.5907663685962,8114.850921376348,0.0
2020-05-19,6245489.900216522,20.256787271173195,562.842996209743,0.0,31526153.530632533,159.36182968795137,4194.1075377810475,0.0,13968607.701717813,208.10952245506263,3344.1887597330856,0.0,51740251.13256687,387.7281394141872,8101.139293723876,0.0
2020-05-20,6245485.714431503,24.724688862276544,562.5608796375909,0.0,31526152.50117022,168.13479782385141,4186.364031956243,0.0,13968621.422661612,201.12026537721962,3337.457073012263,0.0,51740259.63826334,393.9797520633476,8086.381984606097,0.0
2020-05-21,6245484.527235901,25.634102754491977,562.8386613471876,0.0,31526165.432990383,162.17960960447175,4179.387400015841,0.0,13968638.109946977,191.46649263911308,3330.4235603853085,0.0,51740288.07017326,379.2802049980768,8072.649621748337,0.0
2020-05-22,6245484.3414292075,25.42983991018048,563.2287308847632,0.0,31526172.329927385,162.7187020073006,4171.951370612933,0.0,13968651.76206478,185.27610099243566,3322.9618342300596,0.0,51740308.433421366,373.42464290991677,8058.1419357277555,0.0
2020-05-23,6245486.157572862,23.25110992140792,563.5913172191119,0.0,31526184.18968424,158.21304974069466,4164.597266026474,0.0,13968655.37687395,189.38284814479874,3315.2402779065465,0.0,51740325.72413105,370.84700780690133,8043.428861152133,0.0
2020-05-24,6245486.975529448,22.34472118123193,563.6797493731924,0.0,31526190.01267057,160.081366612217,4156.90596282482,0.0,13968663.953075338,188.2924714338484,3307.754453227964,0.0,51740340.94127536,370.7185592272973,8028.340165425976,0.0
2020-05-25,6245488.793928195,20.551631033577937,563.6544407739805,0.0,31526202.79720038,154.794613183403,4149.40818643951,0.0,13968673.491847605,186.25443280502367,3300.253719590649,0.0,51740365.08297618,361.60067702200456,8013.316346804139,0.0
2020-05-26,6245489.612200399,19.982677154380696,563.4051224493078,0.0,31526213.544241313,151.94666028918053,4141.509098401535,0.0,13968682.993116202,184.31422003038253,3292.692663767337,0.0,51740386.14955791,356.2435574739437,7997.60688461818,0.0
2020-05-27,6245487.429226011,22.48484251008311,563.0859314813588,0.0,31526217.251786806,156.33508748517855,4133.41312571353,0.0,13968681.456579521,193.46713746892416,3285.0762830099584,0.0,51740386.13759234,372.28706746418584,7981.575340204847,0.0
2020-05-28,6245484.244655669,25.67423719632272,563.0811071377124,0.0,31526182.918852434,198.35927522390872,4125.721872346232,0.0,13968679.881960936,202.1807148704158,3277.937324193417,0.0,51740347.04546904,426.2142272906473,7966.740303677361,0.0
2020-05-29,6245480.060061204,29.46495754678238,563.4749812515641,0.0,31526172.547461797,212.8954553803243,4121.557082828085,0.0,13968676.271647558,212.47604055663587,3271.25231188623,0.0,51740328.87917056,454.83645348374256,7956.284375965879,0.0
2020-05-30,6245476.877436111,31.78183785343458,564.3407260386541,0.0,31526178.15524721,210.2251325837574,4118.619620210512,0.0,13968674.627909116,220.27719060991734,3265.0949002735174,0.0,51740329.66059244,462.2841610471093,7948.055246522683,0.0
2020-05-31,6245479.699139741,27.80910812175526,565.4917521401402,0.0,31526178.74834531,212.7764465793055,4115.475208113911,0.0,13968683.953383617,216.70388546064132,3259.3427309214258,0.0,51740342.40086867,457.2894401617021,7940.309691175477,0.0
2020-06-01,6245479.526598502,27.33296960653585,566.140431894659,0.0,31526187.325721353,207.11600151322315,4112.558277139425,0.0,13968680.250097271,226.30209895853054,3253.4478037689296,0.0,51740347.10241713,460.75107007828956,7932.146512803013,0.0
2020-06-02,6245480.3573006615,25.91634840571887,566.7263509360026,0.0,31526197.888512738,199.92537338762563,4109.186113879326,0.0,13968670.51733629,241.43959820852106,3248.0430655000946,0.0,51740348.76314969,467.28132000186554,7923.955530315423,0.0
2020-06-03,6245480.190932416,25.67680485500401,567.1322627320375,0.0,31526202.434443306,199.3315673964527,4105.233989301102,0.0,13968656.757551618,259.850497494512,3243.391950886603,0.0,51740339.38292734,484.8588697459687,7915.758202919743,0.0
2020-06-04,6245481.02659373,24.46720424812851,567.5062020252527,0.0,31526212.960613254,192.78704730254714,4101.252339448502,0.0,13968645.974511372,274.37767361477546,3239.6478150119065,0.0,51740339.96171835,491.6319251654511,7908.4063564856615,0.0
2020-06-05,6245481.86412474,23.40880371711245,567.7270715461426,0.0,31526222.466874953,187.78572237643573,4096.747402677371,0.0,13968636.172750447,287.2075452812662,3236.619704270356,0.0,51740340.503750145,498.4020713748144,7901.09417849387,0.0
2020-06-06,6245480.702760098,24.482703252473392,567.8145366530509,0.0,31526223.950611968,191.19950741919155,4091.849880621228,0.0,13968624.355848968,301.42158310776546,3234.222567922505,0.0,51740329.00922103,517.1037937794304,7893.886985196784,0.0
2020-06-07,6245476.54183278,28.42236534591422,568.0358018763449,0.0,31526227.40986137,192.32994830339865,4087.260190333914,0.0,13968607.526961807,319.9533471185927,3232.519691072065,0.0,51740311.478655964,540.7056607679056,7887.815683282324,0.0
2020-06-08,6245477.38201179,26.869569677674942,568.7484185352024,0.0,31526235.846162323,188.36656259421656,4082.787275091426,0.0,13968600.689560262,327.59558645690026,3231.714853278397,0.0,51740313.91773438,542.8317187287918,7883.250546905027,0.0
2020-06-09,6245480.225753883,23.510873467965574,569.2633726522357,0.0,31526247.2600987,181.73213789889658,4078.007763411289,0.0,13968587.848134529,340.87099830696906,3231.2808671619364,0.0,51740315.33398712,546.1140096738312,7878.552003225461,0.0
2020-06-10,6245480.072070746,23.572014284469876,569.3559149724701,0.0,31526251.650137518,182.64837045328815,4072.701492039841,0.0,13968573.004538864,355.5091903882345,3231.486270744861,0.0,51740304.726747125,561.7295751259926,7873.543677757172,0.0
2020-06-11,6245478.91885032,24.625512498911142,569.4556371831666,0.0,31526252.01364498,187.48855570566525,4067.4977993272646,0.0,13968568.161970217,359.4447492495993,3232.393280529772,0.0,51740299.09446551,571.5588174541757,7869.346717040203,0.0
2020-06-12,6245478.7661285065,24.54732343654725,569.6865480596147,0.0,31526251.351133976,192.92700558209503,4062.7218604541986,0.0,13968552.323936619,374.1914012856185,3233.4846620911035,0.0,51740282.4411991,591.6657303042608,7865.893070604916,0.0
2020-06-13,6245479.614561247,23.47890800697884,569.906530748885,0.0,31526258.66474328,189.91406411878114,4058.4211926152416,0.0,13968535.491359929,389.2302140239088,3235.2784260423578,0.0,51740273.77066445,602.6231861496688,7863.606149406484,0.0
2020-06-14,6245482.4640939,20.544044506106488,569.9918615960129,0.0,31526261.95684924,191.1511967969223,4053.891953974024,0.0,13968534.66775206,387.5471637507612,3237.7850841852937,0.0,51740279.0886952,599.24240505379,7861.66889975533,0.0
2020-06-15,6245483.314053209,19.976038942843175,569.7099078512962,0.0,31526261.22630901,196.28564746277775,4049.4880435382984,0.0,13968536.85667748,382.9448998907246,3240.198422624404,0.0,51740281.3970397,599.2065862963456,7859.396374013999,0.0
2020-06-16,6245483.162602748,20.47903407498778,569.358363179895,0.0,31526270.473749228,190.9939387233672,4045.532312060018,0.0,13968533.057669593,384.5635446959698,3242.3787857060365,0.0,51740286.69402157,596.0365174943248,7857.269460945949,0.0
2020-06-17,6245483.009394564,20.919154815614306,569.0714506233691,0.0,31526266.70141079,199.14144180932772,4041.1571474137572,0.0,13968533.269563522,382.1044945505633,3244.625941922913,0.0,51740282.98036888,602.1650911755053,7854.854539960039,0.0
